%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83448.916,301.599,0.964,19.886,190.588,-0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.021,0.634,0.000,535.048,-351.992
83452.947,301.604,0.964,19.890,190.667,-0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.021,0.644,0.000,535.048,-351.992
83452.947,301.604,0.964,19.910,191.062,-0.480,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.022,-0.001,0.634,-0.001,535.048,-351.992
83440.853,301.599,0.964,19.920,191.220,-0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.009,-0.021,0.634,-0.000,535.048,-351.992
83444.884,301.601,0.964,19.928,191.378,-0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.020,-0.021,0.644,-0.000,535.048,-351.992
83448.916,301.602,0.964,19.931,191.457,-0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.040,0.644,-0.000,535.048,-351.992
83448.916,301.602,0.964,19.948,191.773,-0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.009,-0.040,0.634,0.001,535.048,-351.992
83440.853,301.612,0.964,25.149,304.786,-0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.021,1.040,0.000,535.048,-351.992
83448.916,301.615,0.964,25.151,304.865,-0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.001,1.040,0.000,535.048,-351.992
83444.884,301.615,0.964,25.152,304.865,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.022,-0.021,1.040,-0.000,535.048,-351.992
83444.884,301.612,0.964,25.152,304.865,-0.480,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.022,-0.001,1.050,0.000,535.048,-351.992
83452.947,301.612,0.964,25.157,305.023,-0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.011,-0.001,1.060,0.000,535.048,-351.992
83448.916,301.614,0.964,25.161,305.102,-0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.001,1.060,0.000,535.048,-351.992
83452.947,301.615,0.964,25.167,305.260,-0.480,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.001,1.050,0.001,535.048,-351.992
83452.947,301.612,0.964,25.167,305.260,-0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.021,1.050,0.000,535.048,-351.992
83448.916,301.614,0.964,25.174,305.418,-0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.011,-0.040,1.040,0.001,535.048,-351.992
83448.916,301.615,0.964,25.168,305.260,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.001,1.040,0.000,535.048,-351.992
83452.947,301.615,0.964,25.177,305.497,-0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.011,0.037,1.050,0.000,535.048,-351.992
83456.979,301.614,0.964,25.186,305.734,-0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.018,1.050,-0.001,535.048,-351.992
